sentiment	productId	userId	summary	text	helpfulY	helpfulN
		AJQ2SCHSL1PL0	Great product and service	Great product and service. I purchased this for a guy that was retiring from our company. I was contacted by David's to see if i wanted to attach a personal message.	0	0
		A1VDPAUBS71M1B	Greatest mild Louisiana style hot sauce	Crazy Uncle Jester's Louisiana Firestorm is the best pure Louisiana style hot sauce, but Crystal is my favorite of the original style, milder Louisiana style hot sauces that I can buy in a supermarket.  It's about twice as hot as the original Louisiana style hot sauce, which still is not all that hot but the extra cayennes add a lot of flavor and are the difference between being 99% vinegar (like tabasco) and hot sauce IMO.<br /><br />I buy this one mainly for my 8 year old son, who hasn't yet migrated up to the hotter Louisiana style sauces and he loves it. I'll use it myself from time to time as well, although I usually opt for something hotter.  It's still good tasting.	0	0
		A23HG68YZ4D77U	Can't believe this is not in every store in America.	This is a great start for the morning breakfast, afternoon energy boost, and bedtime warm snack.  I found this in Florida and tried it.  Now that this SNOWBIRD is back north I couldn't find it in any store here.  It is quick and easy to make in the microwave and I usually make enough to have some in the frig for a quick warm up.	0	0
		A3VL1D9CLW6NWK	Look no further	I don't own any cats but I got this for my friends cats (who I think are awesome). The cat nip they normally use was getting a bit old and wasn't working as well as it used to. I wanted to get the kitties something nice for Christmas, so I looked on YouTube and saw some videos for cat nip spray. It looked like it worked pretty well on the videos.<br /><br />After looking at reviews for other products, I was hesitant. This was the only 5 star product and despite there being only 2 reviews I decided to take a chance. I am glad to say this product did not disappoint.<br /><br />As soon as I recieved the spray I pumped it a couple of times to prime it and I sprayed it ONCE on accident. No big deal, right? Litterally, one minute later: here come the kitties from the other room. THEY LOVED IT! I don't think I have ever seen them this playful on ONE ACCIDENTAL spray.<br /><br />I sprayed a couple of new toys that I also purchased through AMAZON. Again, one pump was plenty and they went nuts yet again! I wish I had taken a video of it to put up on here. I would definately purchase this product again. If you love to crack out your kitty then look no further. You will not be disappointed.	2	0
		AWPR9WIJ3HDED	nathan's mustard is for passionate mustard cognoscentis everywhere	this is by far the tastiest mustard i have ever had the pleasure of putting on... well, not just hot dogs... it's good in any dish requiring a mustard. nathan's is fantastic; it is vinegary and has just the right touch of spiciness. plus there are tiny grains of mustard seeds everywhere and it's honestly such a pleasure to put on a dog!!! you will never return to another brand once you try nathan's... they are famous for a reason!! along with their dogs, of course, this mustard ought to be legendary!!!	0	0
		A95R5Y2VN2NSQ	Pleased with the quality and the price	This herb blend has a nice fragrance and taste. I'd never used herbs de provance before, but have found it has a lot of uses, especially in chicken or pork dishes. I used it chicken pot pie, and it was delicious.<br /><br />The freshness and quality of the product is good.	7	0
		A2U59F0OB8RB32	Eggless never tasted so good	"We were suddenly faced with need for eggless noodles.  Alternatives were tasteless, slippery ""yolk-frees"".  Then I stumbled onto these from Manischewitz and they have flavor worth my delicious home-made pasta sauces.  Now we don't miss the fresh pastas any more.  Who said healthy had to be boring."	0	0
		AE9CLQ8R9Y554	Jasmine Tea	Product came promptly. It is well packaged with sealer lid and regular lid.  The tea has a fresh fragrance and steeps quickly.	0	0
		A252P74Z28I84T	Great product, hard to find at my grocery store	Very happy to find this Cruet combo here on Amazon.  Shopping Star vendor sells at store prices and almost next day delivery.<br />Most grocery stores do not stock this Cruet dressing set anymore for some reason. Best Italian tasting dressing you can make or modify to your own taste. Will be stocking up on this item!	2	0
		A2SD2F8X5H2JTU	Refreshing	I like the concept of a mix, so there is less packaging involved. This coconut water is slightly sweet and refreshing. Nothing can match the real thing, fresh from a coconut, but it's not bad for Michigan!	0	0
		ADKEVBX1KGUVQ	Healthy sport drink alternative	I found this product to be a great alternative to sport drinks. It is loaded with potassium but does not have the salt and sugar found in traditional sport drinks. The flavor is a little bland by itself so I add a little unsweetened fruit juice and it really fits the bill. Highly recommended!	0	0
		AB7JW6OY993QD	Just okay	For instant hummas, it is probably okay. This just tasted way to salty for my taste. I like Fastastic Food products, just not this one. Fresh is best when it comes to hummas.	2	1
		A1H7GM2P3H5BXT	Yum!	Got this for my boyfriend who's in the early stages of learning to cook. He likes it on burgers, steak and even in his turkey scrambles. It's a success!	0	0
		A30BQ1F0T0IES8	Better than wheat	"I'm wheat sensitive.  Runs in the family.  You can't find real rye bread made in this country.  This is the real thing at a reasonable price.  For months now, excellent toasted in my Black & Decker toaster. Go for it! <a href=""http://www.amazon.com/gp/product/B003ZDNKRE"">Black & Decker TR1256B 850-Watt 2-Slice Toaster with Bagel Function and Removable Crumb Tray</a>"	0	0
		AMZU6GUXP5U57	Tastes ok, but instants clog Keurigs	"It wasn't until my Keurig got ""backed up"" and only dispensed a half-cup that I realized these were instant and as such, required special cleaning. These are not the brew kind so after making a cup, you need to run 1-2 cups of water through the Keurig or the needle and bottom of the filter dispenser/spout (I have no idea what it is called) gets clogged. I clean my Keurig frequently, but these and the hot cocoas are really not worth the hassle of two cups of water after every cup I make. The cappuccino tins from like International Coffee or a packet of swiss miss, etc are much less fuss.<br /><br />As others posted, the taste is off as well. If you want to know what they taste like, go to your local gas station and find the ""caramel cappuccino"" dispenser and try that."	0	0
		A2FW4SJM0LSG6P	Long time customer...	I have always bought Whisky Sour Mix by the case from Brady Enterprises.  You can't go wrong with any of the mixes.  We also use the Appletini and Cosmopolitan with rave reviews.  Ice, liquor(s), packet & shake.. that's it!  I also make Whisky Sours with vodka (so I guess that's a vodka sour) and a 1/2 shot of Cointreau.  For those who like to cut the sour (tartness), use a dribble of marashino cherry juice & a cherry.  These mixes have been used by my father-in-law, uncle, & aunt since the days of Johnny Carson.  Enjoy!  Slainte!  Cheers! Kampai! Salute! Gsundheit!  Whatever!	0	0
		A2TV76GPHJE1U1	Stay Away!!!	This is one of the WORST k-cup coffee varieties I have tried. I have been enjoying Tully's Italian Roast, but something is messsed up with the pricing on Amazon (like: it is twice the price I paid for it last time!) So, I figured I would try the Timothy's instead. What a mistake!!!  It is bitter, weak and truly disgusting. I wouldn't subject my worst enemy to this one.	2	4
		A1F96CG5K9MVK	al little too powdery	Leaves are easy to be broken and slipped out of strainer. fresh enough.<br />tastes good enough. not so storng.	1	1
		A9MA18FJ2PG3Y	100 calorie jolly time/Amazon	lv this product since it WW approved it is a great filling food.  I like the fact I can order this directly from Amazon.  This is the only way I purchase some of my items.  I like the fact I can get it in bulk	0	0
		AKJ6LLQA3GWCH	good value for good coffee	"These coffee pods work great in the Keurig Brewer, and if you like the flavors available these are a good value, but at our local warehouse club (BJ's New England) we got a box of 80 for around $28.00. This is way less than here at Amazon. I hope they create more flavors. As for the ""off taste"" other reviewers are complaining about this coffee is a branch of Peets Coffee. They roast a lot differently than Green Mountain Coffee, the people who bring you the Keurig brewers. I find the coffee to be robust and a lot less bitter than Starbucks, but more bitter than, say, a Dunkin Donuts coffee.<br /><br />I would buy these again and again, but as I said, our local warehouse store had them for even less. Shop around!"	0	0
		A3QUI753D3EAD	Try this tea!	This tea is great, if you like chamomile and black licorice. The taste is not overwhelming, just hints of both flavors mixed with other subtle pleasant aromas.  Since I've started drinking Nursing mom's tea, I haven't had any problems with my milk production.  If you are up for some good relaxation, give it a whirl!	1	1
		A3FJIFYP9W5J4G	great gobs of cookies!!!	These make great cookies.  I think they have the right amount of chocolate chips and they taste fabulous.<br /><br />Be sure to use real butter.  In GF cooking, margarine doesn't work as a substitute...I tested it too and margarine cookies tasted terrible, looked even worse and crumbled into a million pieces.  Butter (as box calls for) were perfect and delicious.<br /><br />These will definitely be my go-to for chocolate chip cookies!  I hope Betty Crocker begins to make other Gluten Free items as well!	38	1
		AZY1254ALCS4V	Nice~	Pretty good ramen.  If you add either oyster sauce or some fish sauce it'll taste a lot better! Buy some today!	0	0
		A31J9RMH7YA2CI	Good for low-carbing, nice strong flavors	I got these because I'm on a low-carb, high-fat diet and was wanting something high-fiber that also packed a bunch of omega 3s. These fit the bill pretty perfectly! The flavors aren't all winners, but they're all really strongly flavored which is fantastic for a crispy snack. I like the flavors of these more than I like the flavors of potato chips, honestly.<br /><br />They don't strike me as slimy when you chew them, but your mileage may vary - I mean, yeah, the texture is a bit odd (imagine chewing a bunch of sesame seeds, similar kind of texture) and they do get stuck in your teeth, but hey - that's flax seeds for you. If you don't like (or tolerate) the texture of flaxseeds, there's nothing these crackers can really do for you.<br /><br />The flavors: My favorite is the Mexican flavor, hands-down. A close second is the hemp (rosemary! nom nom!) and the cinnamon maple (higher-carb, but only barely. Really cinnamony). I'm not really a fan of the onion garlic and italian... I love garlic, but it's just too much. The original flavor is icky, it just tastes like soy sauce and flax. Meh. I like soy sauce, but it's not really an ideal flavor for crackers! If you like Japanese rice crackers you might like that flavor.<br /><br />I think the cinnamon maple would probably be a fantastic flavor to spread nut butters on (chocolate almond butter, almond butter, peanut butter, whatever).	3	0
		A4FTSKM6P1JOW	AWESOME!	I ordered a case of these for our fourth of July party. They made it to Afghanistan in perfect shape. Naturally the 12th bag was designated as the test sample. These chips are excellent and arrived undamaged.	0	0
		A3A77RIYVNT3ZS	My Favorite of all the Crystal Light flavors	If you love drinking Iced Tea, this version is great.  It's tastes like any sweetened lemon iced tea you would get from a store to a restaurant and os very refreshing.  I am also a fan of the Lemondade and Pomegranate flavored versions, but with all the other fruity flavors available, this Iced Tea version was a nice change.  Tastes great, sweet too.	1	0
		A3KJUQVN7ZLREI	Our Dogs Love Them	"Our dogs love the basted gravy bones by milkbone.  The only problem is they are not readily available to buy in the stores!  Most biscuits they eat leave little ""land mines"" all over the carpet.  Not these bones, I don't think the crumbs even hit the ground before they are lapped back up by our Boxer and Parsons' Russell!"	1	0
		AENXJM2CKEN5L	Fresh Step Scoop-able Cat Litter, Multi-cat, 25 Pound Box	Fresh Step Scoopable Cat Litter, Multi-cat, 25 Pound Box<br /><br />My cats prefer this brand of litter.  I've tried others, but this is their preferred.  I tried a side by side comparison and the cats didn't use the other brand when they could choose.  So, to keep my cats happy, this is the form and type of litter they want.<br /><br />Those of us who own cats know they can be picky and that goes without saying, their choice in litter is important to their overall health.  It's scoopable so it makes clean up easier and the carbon eliminates odors from urine and feces.  Fresh Step has gone through several updates to its product and this new improved odor control is the best formulation yet and it has a pleasant scent.<br /><br />I fill the litter box with 3 to 4 inches of Fresh Step Scoopable, as the cat uses it, the scoopable formula works well to clump around the liquid waste and makes disposal easier of both liquid and solid.  Disposal in the trash is quick and easy and I refill the litter box back to it's original depth and the cats are very happy.  The odor eliminating carbon works 24/7, multi-cat formula fights bacterial odors, and the high-quality clumping clay clumps tight to help prevent leaving behind stinky crumbles.<br /><br />But remember this, I completely change all the litter in the box once a month and wash and dry their litter pans for best results.<br /><br />This is my cat's choice, so who's to argue, a good 5 scratches... oops 5 stars is their opinion.  For my cats this is the best litter and it is important to use a pooper scooper on getting the clumps out.  The more clomps that are remove the happier the cat will be and they will continue to use the litter, by having a box or to as back ups for those days the store is sold out or the weather is so bad you just can't get out to bring it home.  It's better to have more on hand, then have a carpet dumpling to clean up.	0	0
		AY1EF0GOH80EK	WONDERFUL MIX!	I like to bake whole wheat breakfast foods for my family and this mix makes it super easy and they turn out so good.  The whole wheat gives it a sweet nutty crunch to the top of the muffins.  It is hard to find a whole wheat mix that tastes fresh because whole wheat flour begins to degrade as soon as it is milled, I don't know how Hodgson Mills does it since these are preservative free, but they really taste fresh!  Each box of mix is the size of a Jiffy mix and makes 6 large size muffins or 20 mini muffins.  I bake mini muffins at 400 degrees on the convection setting in my toaster oven and they are done in 7 minutes, great in the summer when you dont want to heat up the house.  I highly recommend!<br /><br />PS> Just an FYI on the price: I paid about 8 bucks for an 8-pack of boxed mixes using sub & save with amazon, so about one dollar a box.  I notice that when amazon has them out of stock another merchant on here is selling the 8-pack for THIRTY dollars plus TWELVE dollars shipping, WOW, that is the most unethical markup I have ever seen since the Hodgson Mills website sells them for close to a dollar a box too if you buy a 6-pack.  DO NOT WASTE YOUR MONEY PAYING MORE!	4	0
		A1STNM7U2WM1HN	sparkling clean dishwasher	This product works wonders in my dishwasher. I live in the midwest and we have hard water. My dishwasher began having a white film on my glasses and dishes. The dishes weren't looking clean anymore and the inside of the dishwasher had the film all over. I tried running a cycle with vinegar and that helped some, but I was worried that my dishwasher was going to have major problems. I read about using citric acid cyrstals to remove the film. With no luck at finding citric acid around my area, I ordered it from Amazon. I got it quickly and used it immediately. It took 3 cycles to really remove the film and make my dishwasher look like new. Using the citric acid every couple of weeks keeps my dishwasher sparkling clean.	6	0
		A371B3Z09W4GT5	Excellent berry tea	"This is a very nicely balanced tea. Though my favorite has always been ""tastes of summer,"" this tea is very delightful too. I brew it hot inside my coffe maker along with a few bags of Celestial Seasonings Very Cherry Berry. The twain mix to a heavenly concoction of low caffeine, not too fruity blend of currants and cherries. It's addicting, so beware!"	1	1
		A1O8B339CM5VAU	Add some Rice on the Side	Cook some Basmati rice and you have a meal for two.  This is an excellent product and doesn't need any additional ingredients.  Tastes almost as good as authentic Indian restaurant food.<br /><br />EDIT:  Changing the rating.  This last batch was a little bland.  It tastes OK, but not great like before.  With previous packages my wife and I would practically lick our bowls clean! With this last order, there is flavor missing.  It no longer has the strong spicey taste to it like the restaurants do.  We are really hoping it was just a bad batch.	6	0
		AS96O4LS4ZC83	Yummy	This flavor is almost impossible to find in the stores and it has quickly become my all time favorite. I ordered it from Amazon and got it the next day without having to pay any special NextDay air charges. The price I paid on here was also cumulatively lower than had I purchased it at a store (though they do not stock it). Win all around. If you haven't tried this flavor, I highly suggest you do, it's like a cinnamon roll with vanilla frosting in your cup. Combine that with a nice dark roast coffee and you get pure bliss in the morning.	0	0
		A2W8EMNZ5TWWXO	Best bread ever- ridiculously easy to make.	I've tried about a thousand different packaged gluten-free bread mixes, making bread for my girlfriend.<br />I've tried gluten free flour that replaces regular flour 1-to-1.<br />They have all turned out mediocre at best, inedible at worst<br />Kobe beef burgers with absolutely inedible buns),<br />with all the loaves being small, dense, and not much rise or loft.<br />This was the happy opposite.<br />I don't have a bread machine, but I followed the simple instructions- water, butter, eggs, mix for three minutes. Seriously, three minutes, and then turn out into the pan, smooth with wet hands or spatula, cover and let rise.<br />It cooks in only 30 minutes(!!!), and is done when it sounds hollow when thumped. Every other recipe I've ever tried cooks for 45-60 minutes until it reaches an internal temp. of 190-210.<br />I let this rise on the stove top for 45 minutes as the oven pre-heated, and then put it in to bake. I about had a stroke when I checked on it, and it had risen over the top of the pan to make a regular sized and shaped loaf. Mine finished in about twenty five minutes. I unpanned it immediately and let it cool on a rack for about thirty minutes. I sliced several pieces, and they were moist and tender, and tasted like regular bread.<br />If I could give this six stars I would.<br />Two quick notes,<br />Gluten free breads are fragile- you must let them cool before you slice or handle them.<br />When you cover the bread to let it rise, I used a sheet of plastic wrap I smeared with Crisco. It really worked well to stop the risen bread from sticking to the plastic, and allowed the plastic to be removed without peeling the skin from the loaf.	2	0
		A471XPKNUEJGU	Plocky's Sweet Smokey Chipotle Whole Grain Tortill...	I think Plocky's brand as a whole is a cut above in quality but I found these to lack in taste somewhat and be a little greasy.	1	0
		A2BLWKWPRVIRPQ	Perfect gluten free baking mix!	This is a great mix for pancakes and waffles, but it does so much more!  It's a perfect blend for muffins and quick breads and I've made some excellent chocolate chip cookies with it too. One good thing to know is that you do not want to cover your baked goods with plastic wrap or foil because they will get soggy, even if they are completely cooled first.  I find that paper works best (I usually use a brown paper lunch bag).  Also, Pamela's website has some great recipes!	0	0
		A3W4CSHTCS3B7V	HELP - I'm chewing JACKLINKS JERKY and I can't STOP !!!	Simply THE BEST.  NOT hard - GREAT FLAVOR ( the ORIGINAL ) - like eating POPCORN - ya can't STOP !!!!  HELP  !!!	0	0
		A10Z8K7CVE3VHZ	Tastes great, very pricey	The taste was just like standard pasta.<br />The price was not.<br /><br />This is just too expensive, and I really can't recommend it because of that.	0	0
		ASVDUTGJ8QH25	Best Red	Same review as the white Americolor. If you want a true red for your cakes, cupcakes or cookie decorations, this is the gel to purchase. I will be forever  grateful to my stepson for introducing it to me.	0	0
		A101F9J9Q7P0VN	Nice	I love Thai Ice Coffee. This is one of the better mixes I have tired. Robust flavor that is not overly bitter.	0	0
		A2MI7O46XF8W3D	Great Matcha/Great Price	DoMatcha 2nd Harvest Matcha Green Tea is extremely nice green tea.  The color is a vibrant shade of green, the flavor is equally beautiful.  I use this powdered green tea for protein smoothies after my daily workout.  It blends very smoothly with a banana, almond milk and ice.  I prefer the DoMatcha ORGANIC Green Tea, but it is too expensive to make smoothies everyday.  2nd Harvest works just as well, and you get so much more!  I use just a teaspoon per smoothie. You will enjoy this Green Tea, you won't be disappointed! (PS-the only reason I gave 2nd Harvest 4 stars is because I prefer Organic!)	6	0
		A1UN01GU0KL410	best i've tried	taste is amazing! not bitter at all, best espresso coffee I have tried (still haven't tried Illy though) I would definitely reccomend this for anyone who loves a good strong cup of coffee. well worth the money.	0	0
		A1812EQC6BE4DR	Giant Smarties Candy Rolls	These are the GIANT Smarties candy rolls.  I was not reading carefully and thought these were the smaller rolls. However, these work very well.  You can hand them out as treats using just one roll instead of three or four smaller rolls.<br /><br />The price was good compared to others advertised on Amazon.  I would make this purchase again.  Check on saving shipping by ordering more than one box at a time.  That makes it an even better bargain.	0	0
		A3BD4SEQPP7RJW	Best Coffee	I have tried a wide verity of Green Mountain coffees and this one is the best. Smooth taste but yet not week tasting at all. No bitter or after taste. Just great coffee!	0	0
		A2KUNU0KPID3F1	Beautiful	I love this little pot of succulents. This is a perfect pot for an office. perfect if you ever are looking for something simple and peaceful	1	0
		A345FCZBYJSWS	The best new beverage in America	This is a wonderful new drink.  I look forward to having it owned and distributed by one of the majors so that I could easily purchase it locally.  A big hit with family and friends.  Refreshing, tasty, thirst-quenching...terrific!	0	0
		AZXYMD0WNZVLE	Excellent	These are excellent. Expensive, but so good. You'd never know they were gluten-free. I don't know what the person was talking about them smelling like potatoes. They really do taste like a Kit Kat. So good!	0	0
		A1NQKXRBKMSBRY	Vet recommended dental chews	"Our Vet recommends these dental chews to control plaque and tartar on our dogs teeth.  However, our dog thinks of these as a great ""treat.""  All we have to say is ""do you want a chewy?"" and she starts jumping and twirling in the air with excitement!  Recently, she spent a few days with a dog sitter who didn't know about this particular brand... after seeing our dogs reaction she went online and purchased some for her two dogs.  I highly recommend these as safe and easily digestible treats that provide a good work-out for your dog and help keep their teeth clean and fresh smelling at the same time!"	0	0
		A3QSJKV16VV29A	Very Good Coffee!	This is my every-morning coffee!  I really enjoy it.  I drink it black which is very strong.  Other people in my household did not care for how strong it was.  So just know you need to like a dark strong coffee to enjoy this one.  :)  enjoy!	0	0
		A2QWEEYO8QLIMI	A coffee Snob is born!!	I love Coffee and Teas, I would have never thought of myself as a snob, but my husband said that I was....I love espresso and have been using the Tassimo Coffee Unit.<br />I love the espresso that this machine provides, as I no longer worked , being retired and Starbucks went by the way side.<br /><br />I never really tried all the flavored coffees or teas,<br /><br />But, with time on my hands  and a visit from one of my friends who happened to bring her own syrups along ....found that I had been missing  ... a coffee and tea snob was made that day.<br /><br />I have health issues and fighting steroids, sugar has been on my list to watch...so sugar free was what I first purchased....not as good as Deb' had been .... so when I was on line to Amazon for Tessimo coffee and find that Starbucks no long offer their units, went for a coffee I grew up with, Maxwell House.  Ran across Amoretti Premium Raspberry Syrup .....NOT sugar free but what Deb's had brought....I thought YES!  Yes!  to all!! Sugar and tea and coffee.<br /><br />For service, a fast delivery and I was on my way ....YUM ...  this is just the beginning....Wanting more flavors ...Yes! ....Maxwell House is still good to the last drop....the last drop is also good!	0	0
		A13KV1V6OIGCKN	Love this mix	I received this mix and decided to try the pancakes first.  WOW!  My husband just loves blueberries and couldn't believe the flavor and amount of dried fruit for this powdered mix.  I can't wait to bake the muffins.  I love knowing that we are eating healthier even if they are a mix.	0	1
		A2RZAIJD4SEV6Z	Challenging and Durable	"I accidentally bought the large Tug-a-Jug for my little 12 lb Maltese/Jack Russell mix dog. Although it intimidated her as a puppy, she has since come to love this toy and begs to be able to play with it. (I wouldn't suggest small dog owners getting the large toy for their small dogs though. It works for Izzy, but my parents toy poodle won't do much more than sniff at it.)<br /><br />DURABILITY: My main concern with buying toys for Izzy is she can destroy most things in a short amount of time. Toys for ""aggressive chewers"" last a couple hours tops, and the only way I get stuffed squeaker toys is purely for her occasional entertainment. The Tug-a-Jug, however, has not been a problem whatsoever; it's still in great condition, and she's been playing with it for a year.<br /><br />TREATS: I would suggest when they're learning how it works, to fill it with treats like Premier Buddy Berries Dog Treats. They're a training treat and very small. Once your dog figures out how to work the treats out, fill it with something like Zuke's 16-Ounce Mini Bakes Dog Treats. These are larger and create a bigger challenge. Also, of course, dog food works great too.<br /><br />This is a great toy and option for dogs that have energy and enjoy a challenge. It's also entertaining to watch them try to get the treats out :)"	1	0
		A2THS53AK0DPTL	Virbac C.E.T. CHEWS	The chews were very well received by our three dogs.  It certainly serves the purpose for which we ordered this item.	0	0
		A8330REW6O5YT	Great candy	This is good candy and u can't beat the price I grew up on this candy I love it	1	0
		A34AADYGNZ60J8	Worthy purchase	Great product! Came with the amount of peppers I was told, came a few days faster than I had expected. They are a bit small, but they are dried peppers what can u expect :}	0	0
		AZU8GQQW6HESP	Gluten Free & Delicious	"If you're gluten intolerant like I am, these little packets of deliciousness are the answer to eating outside the home kitchen, when restaurant food seems just too 'iffy'.<br /><br />The taste is wonderful! I've tried the plain, the maple, and the chocolate, and the ease of carrying and eating them can't be beat!<br /><br />I carry a Justin's packet and gluten free crackers with me when we travel, and now I don't have to worry about being 'glutenized' when the waiter at the restaurant has clearly never ever heard the word 'gluten' before in his life, and the plain hamburger that I ordered (after I explained gluten to the waiter) comes on a big seedy bun - and all this when I've ordered from the ""Gluten Free Menu"" !!!!!!!!<br /><br />So - Thank You to Justin's Nut Butters  - I'll be ordering more of these ... YUM!YUM!"	0	0
		A1W2XNTTG2C94R	not very flavorful tea.	My grandmothers tea from her gardens rose hips were so much better that I am disappointed in this tea, not that I had any illusions of getting the same or similar cup of rose hip tea, but the difference can be defined in orders of magnitude.	0	0
		ADJSCXD9PPMR	Tea Time	These along with the Kuerig machine make having a good cup of tea quick and easy.  I will definately try them again.	0	0
		AP8D74QD9LUUL	creamy, tasty addicting cookies	I have to admit I didn't look carefully at the picture on the package of these cookies, and expected regular oreo cookies covered in peanut butter and chocolate.  Well, not so but that's ok, these cookies are delicious! I also was happy when I first noticed that 3 cookies had only 170 calories, only to find out that they are three very little cookies!  But they are so full of flavor that I was happy after nipping at these as slowly as possible.  They left a very nice taste in my mouth, and were fresh tasting, with a crisp cookie and soft coating.  I loved them!	0	0
		A2WXJXDOEBA3WH	The reviews sounded so promising  . . .	The reviews sounded so promising that I really looked forward to enjoying this.  The package arrived, I tore it open and immediately brewed up a small pot.  Not much aroma, but still, what with that pretty package and all those colorful spices in the blend, it must be good, right?  I picked up the cup, looking forward to a pleasant cup of real chai and to the joy of a new discovery and WOW! It was FLAVORLESS - I mean below tea-bag quality, below sweepings - no flavor to speak of at all!  Thinking/hoping there must be something wrong, I opened the second can - just as flavorless.  I won't bother opening the third.  What a disappointment.<br /><br />My rating:  If I could, I'd give the package five stars - it really is special - but it was the tea I was buying and the batch I got is not drinkable.  I wish I knew how to return it.	0	0
		A337MD4J9ORN2X	Very disappointed	I'm a big fan of Kahlua but this just does not taste like Kahlua.  The aroma is not good at all.  I thought it would taste horrible but it is drinkable.  It just tastes like a really strong cup of coffee.  I definitely won't buy these k-cups again.	2	0
		AMMNGUJK4HQJ5	Love this	I have enjoyed this rice and have reordered it. It is about as easy a brown rice as you can cook....	0	0
		A2XH9TRSO0283K	Good price	"My cat is used to eating Weruva and Tiki Cat, so I wasn't sure how he would take to this brand. This doesn't look at all like the previous two brands (which actually look like people food) whereas BFF brand looks like typical cat food. Lou isn't normally picky, but he doesn't eat this food quite as quickly as Tiki or Weruva. I bought two cases of 10 (Tuna & Bonito and Tuna & Shrimp) and while it's a good price, I think next time we'll stick to Weruva for big cans of food and Tiki for small cans (he gets one big can in the am and one small can in the pm!) I'd buy this stuff again in the future if I was in a pinch, as it's not a bad food...I just like my cats food to look more like real fish or chicken vs over processed ""stuff"". But good ingredients and grain free at a good price!"	0	0
		A30AD1EAHR7YRM	NOM NOM NOM	These turkey snacks are really good.  I am glad that I found a good snack that I can take to football game parties.	0	0
		A23L3Z31ROPT74	Good clean tasting water, price point might be a little high.	"I got a few bottles from a friend that ordered it, I freely admit its a good tasting bottle of water. The problem for me is the price point, I am fully aware that its cheaper than most energy drinks of a similar nature, but I don't drink energy drinks solely for the caffeine, there are a host of added flavors and supplements to choose from. This bottled element water while a good tasting alternative is still to put bluntly, a small bottle of water, you could buy a gallon of ""decent"" tasting water at any local store for less.<br /><br />I like the free shipping, but ultimately the cost is just shifted into the base price of the water. This is something I'd definitively buy in a local store if the price per bottle were able to go down, considering the overhead cost a store would bring I don't see that being overly likely anytime soon. Good product, but i'm not in love with the cost."	2	0
		A2W1A5GK4A03ZT	GREAT DEAL	I knew my family already liked these chips so it was a no brainer to take advantage of a great price for good chips.  The price per bag can't be beat if you order with subscribe and save and the good thing is you can always change the delivery interval if you notice you go through them quicker or slower than you anticipated.	0	0
		A1VTBADV3JS1EC	Better Without Milk	In our family we all love chocolate, but my children are pretty fussy when it comes to cereal. I was hopeful that this would be a new cereal that we all would love. Unfortunately I was wrong. We tried it first without milk and it wasn't too bad. But for some reason when you add the milk the flavor almost seems to change a bit and the sogginess doesn't do it any favors. While it's a decent little snack and would be, I'm sure, great for younger children, our family will not be purchasing it again.	0	1
		A1ML8LUWUMWUMO	liver biscotti for small dogs	I was glad to find a large bag of small bites. This is a really good value for my tiny dogs' favorite treats.	0	0
		A5IY506P3XG3N	Thanks, Red Bull!	I first drank Red Bull when, after working all night, a young man advised it.  Seriously, at my age, I felt like passing out.  But I drank the Red Bull, and very shortly felt all right.  I checked, and if you aren't worried about drinking from a can, it has healthy ingredients.<br /><br />A year later I had extreme fatigue from a stroke brought on by high stress.  Red Bull has helped me function as I recouperate.  [BTW, severe fatigue after stroke is helped by raw adrenal tissue tablets.]	0	0
		A3NAMFDCMBNTSV	delicious and convenient	"What a wonderful surprise! Salad in a package that tastes ""homemade,"" as another reviewer also observed. The box includes a packet of dry macaroni and dried veggies that you cook like any ordinary pasta and a smaller spices packet. You need to add mayonnaise (I added some creamy Italian Salad Dressing in place of part of the mayo), but you might be able to figure out some imaginative lower-calorie options. It is so true that everything in the kitchen (and in the world) is chemical, but too many packaged foods with ingredients panels on the box truly taste chemical rather than organic, and this was a delightful and surprising exception. I'd definitely advise adding additional diced and chopped veggies: tomato, cucumber, celery, onion, olive and radish would fit well, wouldn't overwhelm the flavors and would enhance the visual presentation. One of the big pluses is that you can buy up in advance and keep a supply of this Pasta Salad on hand for culinary emergencies of many different kinds."	1	0
		A3O1I9YJR8YWUX	Best Turkey Jerky on the market	Snackmaster's makes the best Jerky I've ever had. All of their Turkey Jerky product are exceptional, but I'm quite partial to the Teriyaki. It has a faint hint of sweetness that's very nice. Most turkey jerkies I've tasted had a slight chemical taste. And most were somewhat powdery. Not the case with this brand. Great taste and nice and chewy.	0	0
		A3CHCKAUJ9LQCV	very good	Nebraska Steak Salt  is a step above regular salt and pepper.  Very good on beef.	1	0
		A22Z9R91N8L7IQ	What?  All These Folks Are Right?	I read the nine reviews that preceded me and wondered how a product depending on a person's taste could consistently receive five stars.  Is something suspicious here?<br /><br />Nope!  Here's the tenth five-star rating in a row, and I'm tough.  This is the best sauce of its kind (or any kind) I've ever had; and I'm an old guy who's been around.  Just the right sweetness, just the right hotness.  I'd love to soak a chicken in it, as well as dip egg rolls and chicken nuggets.<br /><br />These big bottles won't last and I'll be back for more, fer shure.  Absolutely more than worth worth the little price, this stuff should be standard in every home, along with plumbing.<br /><br />And my sincere apologies to those other reviewers for doubting you.	23	1
		A1689AGBD3NQ8R	Garbanzo beans	I love these beans, great quality, are just delicious, perfect result after cooking. I strongly recommend them, and I will order them again.	2	0
