sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B001ELL4FY	A2BDUJQLTFHA14	When's the Cutoff?	At what point during the day can I no longer consume Breakfast Blend?<br /><br />I turn to you, fellow K-Cup aficionados.  I regularly enjoy a cup in the AM, typically between 8am-10am.  But yesterday I tried a cup around 3pm and it tasted like I was licking a clown's elbow.<br /><br />I'm assuming y'all will recommend noon as a safe cutoff, but I'd really like to incorporate BB into my post lunch rotation.  How late can I enjoy a cup without it feeling like I'm drinking a bucket of sand?<br /><br />Thanks.	0	5
1	B0031TJ0X0	A1N8KZ59W3TWAI	Amazing!	"I love Stash decaf chocolate hazelnut tea but was looking for some variety.  This is not a ""tea"" it is made from cocoa shells.  I read all the reviews so I  was kind of wary of purchasing.  A few people stated that it did not have a great flavor.  The smell is amazing and I feel like I am having a treat that has no calories.  It does not, as others stated, have a really strong rich flavor but it is a smooth chocolate taste that is very satisfying.  I  do add milk and sweetener as I do with coffee.  I am not sure I would love it plain.  I will definitely spend the money again."	1	0
1	B0017TNMVM	A3KVLRBSMLCJAL	Best made duck chips in USA	One, which I believe is the best part, is that this product is produced in the US, not in another country.  After all that has happened to the animal industry with food, health, etc., we need to be more intuned with purchasing products outside the US.  The US seems to have stricter regulations.  The dogs just love the treats even finicky dogs and does not cause stomach upset.	0	1
-1	B0012KCUHI	A398JRWHVAVZ9U	My kitty does NOT like this style of food	This stuff is little bits in a sauce rather than a pate-style product.  Kitty does NOT like, although she loves most FF flavors.  She will grudgingly eat it if she's really hungry, but half the time there are still bits left in her dish the next day, albeit licked quite clean of any trace of sauce. (she LOVES sauce - if they ever make a canned catfood that's all sauce, she'll be in heaven)<br /><br />Even our big orange tabby, who's a former street cat and will eat just about anything, (I've seen him eat cooked carrots) doesn't care much for it.<br /><br />If your cats like pate-style food and don't go for the bits and shreds and other flaked-and-form styles, they probably won't like this one either.  Mine didn't.	0	0
1	B001GVIUXQ	AX9C74E8XLKHI	Good for Your Cat	A little too expensive for me as I have 4 cats.  But I have read the ingredients,  and being familiar with most of the higher end brands this one is right up there with them.  It is good for cats that have sensitive tummies.	3	0
1	B002U8ZHQW	A1Z3XWG2W5GOHP	best lifewater flavor	I've tried a lot of the sobe lifewaters and have to say blackberry grape is my favorite.  The others seem to have very light flavors, like drinking water.  But this one is very flavorful.	0	0
1	B001EO67YY	A3NM9XG7Q2LYWN	cannot beat this value	i absolutely love this set i ordered it and have been taking 2 tbsp everyday and im not even halfway through my first jar almost 2 months later!!! great value	1	0
1	B0033ZK42S	A1T6C1X1CG9BEA	WOW!	I would give this 10 stars if I could!  This is my new FAVORITE flavor!  I hope Arctic Zero keeps this flavor as a part of their permanent line up. Trying not to eat an entire pint is hard; it's just so dang good!  Eating a whole pint won't hurt at all as far as calories are concerned, so go ahead and indulge!  The only problem is that it's so expensive I have to ration my supply!  I've tried all their flavors, and if you're having a hard time deciding what to order, go for this one!<br />My flavor ranking:<br />1.Mint Chocolate Cookie<br />2.Chocolate<br />3.Chocolate Peanut Butter<br />4.Pumpkin<br />5.Strawberry Banana<br />6.Vanilla	8	0
1	B0012KB4HU	APLC201NKNPYH	Pampered Kitty	What can I say about cat food?  Well, my 19 year old Tabby will only eat this flavor.  Trout.  Has to be trout. One can every day. Nothing else will do. At this age, she can have whatever she wants!  So that makes finding this item a top priority!  I used to get this at a local PetSmart, but this flavor is hard to find in stock and it's not at the grocery stores.  I love the convenience of the subscription service, the discount and free shipping.  No more worrying about running out to PetSmart and then finding they are sold out. I never guessed I would find this at Amazon, but I was pleasantly surprised.  Sign up for the subscription, get a sweet discount and free shipping and your cat food hassles will be a worry of the past!	2	1
1	B001EQ5QW6	AAPSLLBI2DGS1	Pretty Good!	The price per unit is pretty good for an item which is not so easy to find in local stores; the expiration date is about a year out which also gives enough time for the product to be consumed.	0	0
1	B00451WLYI	A1R7YMY0MYJKCM	Starbucks VIA good stuff	This stuff is great tasting coffee for instant.  I would put it up there above many regular brewed coffees.  Fast and convenient for those early mornings.	0	0
-1	B001EO5S58	A36X6ZXMN72KQS	Bad Buy	I recently found out I was allergic to gluten and went looking for granola bars. This was the closest I could find, and I was very very disappointed. They taste horrendous. I took one bite and had to throw the rest out. It's a shame, but I recommend finding another brand, because even by GF standards (which I consider lower than wheat containing standards) these are really bad. Try Udi's GF granola that comes in a bag if you're looking for something sweet for breakfast. It tastes great.	0	0
1	B000E671X4	AZA595ZPIG240	WOW Minty and Great Taste with 1 percent low fat milk	I like it and drink it once each night with my girlfriend. I gift this to my girlfriend's mom and my mom via UPS. :) this is great tea to share and gift.	0	0
1	B00375LB6C	A2UIVSCVH5S6H3	Perfect!	"This was perfect for my purposes! I made a personalized ""funfetti"" cake for a bridal shower for a girl whose colors were hot pink and black, and this was awesome to get it done! Fast shipping too!"	0	0
1	B008FHUGNQ	AT8JX7T3CKJKO	That's what I am talking about!	This K-cup saved my K-cup maker from extinction. I was used to dark, strong brewed coffee and none of the K-cups I tried up to this one could provide that. Jet Fuel is strong and dark and has a slightly sweet aftertaste and is not at all bitter. It is awesome.	0	0
1	B004DN9LCS	A27DHWJ275D678	Caribou Coffee K Cup	According to my wife this is one of the best k cup coffeees we bought, it was also the first to be used up. Great Coffee, will be trying other Caribou types	1	0
-1	B002HQR4LS	AVCV97AITKDG4	Sounded Good at the Time but.....	My first objection to the mix was the difficulty of preparation. I buy mixes for ease expecting to add water or milk and maybe an egg, not all three plus melted butter. That being said, I mixed all expecting something wonderful. The batter smelled like soapy dish water to the point of making me feel ill. I sampled the batter and found it to be a strong smelling buttermilk batter with some occasional ( far too few) spirgs of coconut floating around. I prepared the batter and was sorely disappointed in the waffle. The next time I doctored the batter with sugar and vanilla but was still disappointed in the final product.<br />  If this were an actual store -- I would return it but returns are too much trouble over the internet assuming they take it back.I would be willing to try another of thier products if they would swap out the coconut but I'm not holding my breath that they will offer.<br />  My verdict --Save your money, its buttermilk batter mix with too acid a bite to the buttermilk and a foul smell.	0	0
1	B008FHUGNQ	A1KKD618MPPJ0S	great bold roast	I got these for our new Kuerig at work.  I like a bold roast and the office communal choice has proven to be flavored junk.  So, I decided to get my own stash.  I am a fan of Coffee People, so seeing the had K-cups I went for it.  I read the reviews for Jet Fuel and the Bold blend and settled on Jet Fuel.  Glad I did!  It has a strong flavor, but is not bitter or acidic.  It definitely does the trick in the morning.	0	0
1	B00139ZPKM	A3FJ0YTQ4TR4QL	Quality pet food	"We were looking for an organic food after the melamine poisoning of pet food debacle. Newman's Own dry foods for cats and dogs are manufactured in the US per their corporate veterinarian. Newman's Own is up front about their ingredients. For an organic food it is affordable. Also it has been great at keeping skin issues under control. Lastly Newman's Own is listed as a ""More Responsible Pet Food Company"" on several websites."	0	0
1	B004QS2RRG	A34HIENNTM60TS	Great tasting sausage	I just tried this manufacturer's sausage for the first time and must say  the quality, flavor, and easy open packs of this pork/beef sausage are excellent. The flavor is not overpowering but the taste of caraway really gives it a nice flavor boost. The outer casing is soft and not chewy or tough like so many sausage casings. In Wisconsin landjaeger is available for purchase in the southwest part of the state where there is a large community of Swiss/American residents who make this great sausage as part of their Swiss heritage. The sausage is a common meat product in Switzerland. But for those who love a good meat product in easy open packets who do not want to travel to Wisconsin or Switzerland, I would highly recommend this product for consumption. Great for lunch or just as a snack when you want something hearty with 0 grams of sugar and carbs.	0	0
1	B0045IO37Y	A1XAPRM0OO15SO	Love it!!!!  And I'm a coffee snob!	"No flowery notes, thank god!  This is the most perfect k-cup coffee I've tried.. It's my trusty ol faithful ""go-back-to"" coffee when I veer off and try another brand.  If you want a solid yummy true bold but not bitter cup of joe get this, u won't be sorry. It is yummy black or with creamer...! Leaves a true good coffee after taste and is AMAZING with dessert."	2	0
1	B000EVOSFI	A1FC9USY00FX6	Just as expected!!	These are for Christmas gifts in little jars...but I just feel like eating them! Thank you! We dont find these candies over here!	0	0
-1	B000ER6ZRG	A11F3TVJRPH6LX	These are a choking hazard!	Be very careful when feeding these to your baby.  The biscuit falls apart really easily and becomes a  choking hazard!	0	0
1	B000255OIG	A1V5MY8V9AWUQB	THE BEST healthy dog treat!	This is the ONLY dog treat that my Lhasa Apso will eat. It makes me happ becuase it has NO added ingredients or preservatives, as well as NO ADDED SALT! This is the ONLY dog treat that my Vet approves of!	0	0
1	B000GJQ5C2	A1EUWASS6WER2B	Great Cake	I was a little concerned about ordering food items from online but this was the perfect choice.  My husband loves Rum and Tortuga Rum Cake but it is hard to find in local stores or it's to pricey for me.  I had received a gift card for Amazon and thought I would give you guys a try.  To my surprise it was fast, easy and worth it.  I will have more orders.  This cake is absolutely wonderful.  My husband prefers it in thin slices with a little butter on top and heated in the microwave, just until a little warm.  He also likes to add a little extra Rum.  The cake was very fresh.  If you like a soft and moist cake not sort of dry and spongy this is the cake for you.  They have lots of different flavors as well.  Hope this helps someone.	4	0
1	B006QAQR78	A91SOERF7DMOS	Gluten free & taste great	My son has Celiac's so he has to eat Gluten free food. We felt the product tasted fresh and was easy to freeze & eat anywhere. No funny after taste like some fruit products. We will be buying again. The Mango was great as well.	0	0
1	B00196498I	AGKTBRG9GCLWK	Mix with blender for healthy and inexpensive protein shake.	I've tried many brands of hemp protein and this is the best. I've had problems with other brands that come in bags but these containers are strong and always sealed. I blend the hemp hearts with coconut milk, frozen organic strawberries and organic honey. YUM YMU!	1	0
1	B0034EDLS2	A3R9OXDG1D0KQ1	great taste and healthful	The title says it all.  The various bars they make are very tasty and emphasize healthful ingredients.  Plus I like how they donate a portion of thir take to peace efforts.  The company must be fun to work for.	0	0
1	B007Y59HVM	ABHTUY9SCL0A1	Surprised !!	I stumbled across this coffee, and I'm so glad I did !!!  Just received it today, was curious so I made a cup.  Great flavor, a bit bold, but very smooth.  I think my husband will love it tomorrow morning.  Signed up for the auto shipments, which takes the price a bit lower and I don't have to place an order every month.  Great product and love the auto ship !!!!	0	0
-1	B0013NUGDE	A24ZV048V7J0MT	So So	I have to agree with the recent reviews, these are just so so as far as taste.  I bought them as a lightning deal special thinking these would be a little healthier and keep me away from the Kettle chips that I love...after eating a bag of these, I want the Kettle chips back.  They are ok but not as good as a fried chip.  Maybe eating these will discourage me from chips period.  Like some other people making comments, I'll probably finish the box and not buy again.  They remind me of Pringle chips just smaller and maybe a little puffier.	0	0
1	B005TBURAI	A3319NW72R6WDO	Can't live without our salsa lizano!	"If you've been to Costa Rica you know this is the Heinz Ketchup of the Costa Rican condiments! It is on every table at restaurants and in homes. It's flavor is indescribable. It is not ""hot"" spicy like Mexican salsas."	0	0
1	B007JFMH8M	A10RPS63T5WIIB	sooooo delicious	I was presented to try one from my mom voxbox, one word, heaven... It was the first thing I tested.. my 1yr old son even loves em, I already went thru 3boxes	0	0
1	B007M83302	A2N7YLIQN52J1N	These are great	This is my favorite flavor.  I love them and never get tired of them.  They never upset my stomach like regular chips can sometimes.	0	0
-1	B003V5G9L0	A5T5UBZSZP85S	It's ok	I know it is supposed to be the same as the mix in the green bucket, but it is not.  This tastes more salty.  I cant find the mix that this replaced, oh well.	1	2
1	B001T4UMM2	A1BVVO5IQ4FTV2	A new combination buy suggestion.	My 35 lbs. terrier has been devoted to Checkups Dental Dog Treats for several years but he is nuts for the combination of 1/2 a Checkup stuffed into a medium-sized Kong ribbed Stuff-a-Ball. After about two years, he is on his fourth Kong, having worn and weakened the others after many hours of torturing it. Pushing it all the way into the new Kong might take hand strength and determination on your part. Getting it out requires crushing doggie jaw pressure, a series of well-thought out strategies like slamming down the Kong while perched on a footstool, or carrying it up a flight of steps and bouncing it down to the lower level, then checking each step for crumbles that may have dislodged on the trip down. All the time he is working on extracting the dental bone, he is cleaning his teeth on the Kong - I don't think the vet will ever have to have to anesthetize him and clean them again. My boy brings me the Kong right after he finishes his supper each night and cries like a girl until I stuff it with a Checkup and the fun can begin.	1	0
1	B003QNJYXM	A1L6A80L3YDNN4	Great Deal on Great Product	This is the 3rd time ordering 5-Hour Energy through Amazon.  I use this almost every day, probably a bit too much but is great for a boost of energy at work and doesn't give me the jitters.  Buying bulk like this makes it just under $2/bottle as long as you get free shipping which ALL STAR HEALTH offers and the order doesn't have to be $25 or more either! JUST MAKE SURE YOU DON'T USE THE DEFAULT SELLER FOR THIS ITEM.  EVERY TIME I FORGET TO ORDER THIS THROUGH ALL STAR HEALTH IT TAKES TWICE AS LONG TO RECEIVE.  ALL STAR HEALTH WILL PROCESS AND SHIP THE VERY NEXT DAY USING UPS AND THE DEFAULT (AMAZON) TAKES 3 DAYS TO PROCESS, THEN SHIPS VIA USPS (SNAIL MAIL).  USING ALL STAR HEALTH I HAVE ORDERED ON A SUNDAY AND ACTUALLY RECEIVED ON A TUESDAY WITH STANDARD (FREE) SHIPPING.	2	0
1	B003VTG7RC	A12R3YGEHW7D8G	Excellent Tonic!	This tonic is really really good. Way better than the Canada Dry or other items you get in the grocery store. It is low calorie, and compliments your gin or vodka instead of overpowering the flavor. Really high quality stuff that I highly recommend or the best mixed drink. Try it out in a four pack to see if you like it and then go for the 24 pack as it is a great value. Worth the expense. Enjoy!	5	0
1	B000F0DW1E	A3A3248M3OO3UF	great value, good product	I have purchased this same product in grocery stores, but got a much better deal by purchasing it at Amazon.  I don't turn on my oven more than I have to during the summer, so tabouli is a staple in my fridge.  This brand tastes good and is easy to make.  Buying a case of this mix should keep me in tabouli through this summer!	2	0
1	B003L4BSNA	A1TNINHJ6FEQA5	I love Costa Rica and thier coffee....	"This doesn't apply to the vendor but Amazon.  I ordered and received in less than 24 hours with their free shipping.  How can anyone be upset with that.  As for this product, I fell in love with Britt while in CR, though primarily a ""Gringo"" coffe, I love it none the less.  A little pricey which is why i only gave it 4 stars."	0	0
-1	B0055QB7XI	AYX7ZUAWF8LFV	EWWWWWWWW!!!!	Worst pasta sauce....IN THE WORLD!!!!  So horrible!!!  It tastes like someone dumped a bag of sugar in it!  I would rather have ketchup on top of my pasta!  (In fact, this sauce reminds me of Hunt's ketchup - - way too sugary.  If you prefer Hunt's over Heinz, then maybe you will like this pasta sauce)  It sounds like I'm exaggerating and I am, but not by much.  You should totally stick to Prego or if you're feeling fancy try Antonello's Salsa di Pomodoro.	0	0
-1	B0060JMVM0	A1KBH8IWV66Y13	750ml instead of 1L	The oil itself is actually pretty good but the tins that I received were 750ml rather than the 1L that was advertised. Caveat Emptor!	1	2
1	B0049RDI0Y	A2HN943685953U	Delicious, Fresh...perfect!	I just tried a can of this C2O coconut water for the first time today and LOVE the flavor!  I bought it at the local chain natural market, despite being hesitant because other brands of coconut water have tasted weird and not much like the water from a fresh coconut at all.  Well, I liked it so much that I wanted to see if I could find it online.  I found it here, but it's too pricey.  At the market, I paid $1.79 + 10 cents CRV, so $1.89 for one can.  So I was sure I'd find it for a better deal here...not the case.  The sale price is $29 for a case of 12.  That's $2.42 per can.  Disappointing...Amazon is almost always the best deal or at least super close.  If Amazon can do better than $1.89 per can, I will definitely order because this C2O coconut water is awesome!!!	49	6
1	B000FPVLDA	A2RL7YT82SJTIL	Are these the same???	Are these the same as Heinz Original Sour Dills?  That's what the labels say on the jars I have in my pantry now.  Orginally discovered them in New Jersey while visiting a friend.  The next time she flew home to Memphis she brought me 10 jars.  I've also found them once in my Wal-Mart where I bought the only six jars on the shelf and once in the St. Louis area.	2	0
1	B000PMC7GI	A1EUNOH8MS18P5	Great taste!	I order this for my office and everyone seems to love it. After much taste testing, we chose Jack Links for the great taste, variety, and value.	0	0
1	B000I5IS2E	A1HUWMVOU4PRH2	Love this cocoa, not the price	I only use Saco cocoa because it's amazing, but I don't know what going on with the price. It's almost doubled over the past 3 years or so on Amazon. Wish I still lived in New York where, as of now, I'm betting it's cheaper to buy in store (Yonkers Super Stop And Shop carried it). Unfortunately, my local stores here in northern California dont carry it.  Bummer.	0	0
1	B000ZT12NK	AOVROBZ8BNTP7	Better and cheaper than the competition	Got this for my kids.  Halfway through his first box my five year old announced it was better than the stuff with the cows on it.  I agree, it is better.  On top of that, the package contains more cartons than than the organic product for less money.  Of course it's from cows not treated with rbST.<br /><br />Here are the ingredients: Reduced fat milk, sugar, contains 1% or less of each of the following: cocoa (processed with alkali), cocoa, carrageenan, salt, artificial flavor, vitamin A palmitate and vitamin D3.<br /><br />Chocolate milk is the only dairy product that I think tastes good with carrageenan in it.  Most chocolate milks have it.  It's made from seaweed, has been a food product for centuries, and adds a nice creaminess to the drink.<br /><br />In short, great product, great price, and great for the kids (especially when traveling.)	6	0
1	B0012271T8	A1GR7MR1246P4Q	Best cocoa ever!	No offense to the Swiss Miss, but this is the best cocoa ever. It's rich, chocolatey and so creamy, you'd think it was mixed with milk. If you've ever been to Waffle House and had an awesome cup of cocoa, you can bet it was Butternut. I see it's out of stock right now, but you can get it at Randall's grocery store and online through places that provide beverages to businesses (coffee icon, coffee wholesale USA, etc).	2	0
1	B0027YUN1S	A3OD6CUUOOO6BI	Wholesome Product, Convenient, Good Taste, OK Price.	I am for the most part a health nut.  I am always looking for very healthy food, that is also convenient.  Taste unfortunately has to take a lower priority, and I generally expect to pay more ('you get what you pay for' even applies to food and health; low quality food = low quality health).  I consider this product to satisfy all overall fairly well.  The taste is good considering it is raw and wholesome, however, taste is subjective, you may not agree.  It can be a bit hard, so when I can, I put it in a bowl and soak it in a little water for a few minutes and eat it like cereal.  I think it takes better that way too.<br />Lastly, we'd all like everything cheaper including this product, but I at least like the extra discount I get from the subscribe and save.  It makes a difference.	1	0
1	B000H0ZJNG	A37U44QN3A3DJN	Tasty dog treat made in the USA	Our Bichon likes all the Zuke treats we've given him and he's been eating them for a few years.  However, he loves these chicken Z-filets!  We break up the filets since he's a small dog and they're high protein as well.  They're natural and made in the USA.  I've looked through Petsmart several times looking for made in the USA, natural, good-for-dog treats and the selection is very small.  So Zuke's is a great find.	3	0
1	B00081KYRA	A7DLW0HDQ1XP0	It's great to find organic decaf green tea!	I'm grateful to finally find a source of organic decaf green tea and I look forward to trying the other teas in this catalog. The organic mission of this company is really inspiring.	7	0
1	B001181NBA	A1WUNGH7CHXY1V	love this protein bar	Have used this regularly for a few months now. Like that it is wafer and not too heavy. Also not too sweet. Will cont t order through amazon	0	0
1	B001K4B9EQ	A1DF7P8KSWSPDX	Ribena: Essential kids drink	Most kids in the UK grow up with Ribena, a delicious sweet blackcurrant drink that you dilute with water. Thirst-quenching with a wonderful flavor & packed with lots of Vitamin C. I still love it & I'm in my 40s living thousands of miles away from a UK supermarket. Fortunately Ribena is available online :) I highly recommend Ribena!	6	1
1	B001EQ5A5E	A3F4OO6AEYUWNG	My favorite since childhood	"YES we will never run out of this again !<br /><br />I cook a lot of shall we say ""robust"" foods at home - from smoking my own BBQ with chili's flown in from New Mexico (the Dixon Hatch, can't be beat) to making my own gumbo.  One of our favorite dishes is blackened salmon - it's healthy, very flavorful and most importantly the kids love it.  Paul Prudhomme's spices have always been my favorite although I have to admit I was raised on them (as now are my kids) so I'm probably biased.  I've tried other seasonings (even by other 'celebrity chefs') and I have found them to be too flavorless, or waaaaay too salty.  Mr. P's is definitely my favorite, and for decades we've been buying the teeny glass bottles in the grocery store.  I go heavy on the spice, and these jars would only last 2 meals and all too frequently the wife would come home with giant filets of salmon from Costco only to find out we're out of seasoning.  We like salmon, but honestly once you have blackened salmon it's as hard to revert back to plain salmon as it is to go from home-smoked brisket back to burgers.  Recently I've made several purchases on Amazon and have been totally impressed, so when I saw they carried these giant jars, at a great price, I immediately purchased them.  Now we'll never run out - I'm stoked !<br /><br />Here's how I use this:<br /><br />- cast iron on medium heat, or in the smoker with coals in the meatbox.  Medium because in the past I've used high as recommended and had too much trouble controlling the cooking (flipping before burning, etc) and generated way too much smoke.  cooking on medium doesn't produce as much of a crust as on high, but the kids like it.  I could potentially smoke it with the blackened seasoning, but I actually prefer to grill it instead to at least get a little bit of a crust, and just to get it going.  salmon doesn't need the tenderizing of a low and slow, and I actually don't want the hickory in this dish.<br /><br />- i don't dredge the salmon in butter.  this is also part of why I don't get the nice crust I should, but again the kids like it.  I just coat the pan or grilles with Pam, place the fillets on a plate, and smother both sides with the spice.<br /><br />- throw it on the heat, and cook normally.<br /><br />Like I said, this won't get you the great crust.  I do get some caramelizing action, but nowhere near as much as if I dredged the fish in butter first and flash fried them.<br /><br />A couple notes on the spice itself:<br /><br />1. This is NOT a hot spice.  It's a very flavorful spice.  If you want to heat it up you can add your own ground pepper to the mix (may I suggest the Dixon Hatch).  However, if British food livens up your taste buds, you may consider this to be hot.<br />2. Like any spice, this will last much longer in much better shape if you store it carefully.  Most people put their spices right by the stove, where they are subjected to heat and humidity.  I'm guilty of this, but I'm aware that both are destroyers of spice.  If you can, keep this spice away from both heat and humidity and seal the cans well.  I'll probably place them in a large zip lock once I crack one open.<br />3. If you're new to spicy foods in general, or to cajun/creole spices I suggest you try a small bottle first and make sure it's for you.<br />4. If you're on a low sodium diet, check the specifications first as Cajun/Creole spice blends tend to have quite a bit of salt in them although the Chef Paul brand has much less (by flavor at least) than many other brands I've tried.<br />5. Don't forget the Blackened Steak Magic !!<br />6. I haven't actually received this spice yet.  Chef Paul is a large, very established brand and I presume consistent quality across their product line, but everything I'm writing is based on my usage of the teeny glass bottles.  I've been purchasing Chef Paul for 20 years now though and have no reason to believe that there would be any difference between this giant spice-head sized container and the teeny containers.<br /><br />If you're into spicier foods, or venturing for the first time into Blackened Redfish, you honestly can't go wrong with this guy.  Try a tiny bottle and find out - then get this can, stock up, and never run out again.  I'm stoked at the possibility of being able to blacken up fish on demand without ever having to make another last-minute run for the seasoning.  Thank you Chef Paul and Amazon !"	0	0
1	B001VNFHLC	A2SJR1ETM956Z5	A dark dream of a product	Can't say enough good things about this Cocoa. Have used it in cakes, breads, chilies - deep, dark, delicious. When it arrived I though a pound was a ridiculous amount to own. Now I find myself looking for excuses to cook with it and about to order another.	24	0
1	B000LR7QMM	A1OL7EP0ELWZXS	Salmon Roe Caviar	Few months ago, I bout salmon roe caviar in three different variety ( American salmon caviar, Canadian salmon caviar, and Russian salmon caviar) for try from GourmetFoodStore . They are delivered via express mail in cold pack. The products are all fresh and good condition. They are all taste as it should be, how ever the American product was better than Canadian product in my taste buds but the Russian product were even better for my taste buds.<br />In view of these, I recommend all of the product equally, but Russian is my choice for my taste buds. Ian Hammie.	4	1
-1	B0041FEARE	A3F0ZYNNJCQ2BP	Nothing special	This coffee is sort of grocery store quality-a whole bean folgers maybe. We like Folgers for a change, but we don't like paying these bigger prices for such small quality. It says it is espresso, but it brews very weak. The flavor is fine, but again, weak. We weren't impressed with how it has turned out. The Three Peckered Goat flavor was great, however.	0	0
1	B00412W76S	ARXU7TM4XXI1D	No more breast milk!	Let me start off by saying that I am not a tea drinker at all! I am more of a coffee person. Anyway, I decided that I was gonna dry up my milk supply and read somewhere that sage tea decreases milk supply. I went ahead and ordered this tea for that purpose. It says on the box that the tea is very bitter so I went ahead and added 1 teaspoon of honey. It worked perfectly. I do see that it has diminish my need to pump dramatically. I went from pumping 4-5 times a day to twice a day the 1st two days since I started drinking the tea. Yesterday I only did it once and today none so far. I am not in pain, though my breasts are still tender to the touch. I would 100% recommend this to any mother trying to stop her milk supply.	3	0
-1	B001ELLB4S	AD1K5YH19B8VI	Not as good as it used to be	"The ingredients have not been updated in the description, and are no longer accurate.<br />The ""New Formula!"" is actually a cheaper formula.  Nutiva has replaced the Organic Fair Trade Certified Chocolate with ""organic chocolate flavor"".<br />I'm not sure what ""organic chocolate flavor"" actually is, so I now make my own mix by combining <a href=""http://www.amazon.com/gp/product/B0012C2GFM"">Nutiva Organic Hemp Protein Hi Fiber, 3 Pound Bag</a> and <a href=""http://www.amazon.com/gp/product/B001E5E0Y2"">Navitas Naturals Organic Raw Cacao Powder, Mayan Superfood, 16-Ounce Pouches (Pack of 2)</a> and a little organic cane sugar."	4	0
1	B000H0ZJHW	AGJ49GGLOM011	Go to treat	This is a household staple for our dear dog who loves the taste. These treats are moist and firm enough for a few chews. They will dry  if left in the open, which is why we have a vacuum sealed container to put them in. The size is perfect-- it really is the size of a pencil eraser. We usually get the salmon because the smell is irresistible to our dog. When I have them around, a whiff and a look from me and our dog is sitting & staying for a treat. We also stuff a kong with it sometimes. We have 2 more bags around just so that we don't run out. We tried the peanut butter, it was great too but we keep coming back to salmon.	0	0
1	B000LQORDE	A3FJ4OB5UC1UFU	SOOO GOOD	My roommate in college used to buy the Nong Shim Shin Cups and I loved them a lot, but didn't want to cook in Styrofoam every day.  These noodles are soooo good, but beware, they contain MSG.  I think everything is ok in moderation, and really love the taste of these noodles.  Sometimes I buy beef or chicken stock, and cook the noodles in that instead of the soup flavor pack included.	3	3
1	B004CLCEDE	A36PR697ZIUGX5	"Great ""Pasta"" - I could even sneak it past my husband!"	"I just made my first dish with Miracle Noodles and I love them!  By themselves, they truly taste like nothing.  But, all I did was add a touch of butter, a bit of garlic powder, and few chunks of chicken breast and I had a pasta meal fit for queen!  YUM! I can only imagine the possibilities.<br /><br />I gave some to my hubby to eat, and he wanted more. He loves angel hair pasta and didn't even notice that these were a ""different"" kind of noodle.  It is filling, warm, and takes on the taste of what ever it is served with.  It has that satisfying toothiness of pasta that is cooked just barely beyond al dente.<br /><br />There are NO calories according to the nutritional informational.  So, for me, this is all the taste with none of the guilt.  We can have our pasta and eat it too.... just like that in that Meryl Streep movie, Defending Your Life.<br /><br />Cons:  The fishy smell before it is rinsed and cooked<br />  Preparation is a bit more intensive than regular pasta, but not bad<br />  Small packages (two very small pasta servings per package<br /><br />Pros:  Taste<br />  Texture<br />  no calories<br />  versatile<br />  can easily be passed off as ""normal"" pasta<br />  filling<br /><br />Overall.... this is a BIG FIVE!  I will buy it again.<br /><br /><a href=""http://www.amazon.com/gp/product/B004CLCEDE"">Miracle Noodle Shirataki Angel Hair Pasta, 7-Ounce Packages (Pack of 6)</a>"	7	0
1	B000261O02	A12VCPW74GLR0I	Quality food.	My puppy is very picky and he loves this food. I mix it with dry small-bites food and he just gobbles it up.	0	0
1	B002Y2SM3Y	A1T85U87XWJC1S	Great coffee for a reasonable price.	My husband is rather fussy about his coffee. He like a good strong coffee with good flavor. He loves this one. I love that the price is reasonable. I like drinking it, too.	0	0
1	B003TLMM9E	A1Q1E7GIRCL855	kingdom pets sweet potato treats	my dog loves the kingdom pets sweet potato jerky treats. they also help his digestion in apleasurable way. he also gets sweet potatos in his kibble. so the jerky is a real treat for him. i would highly recommend them to others	0	0
1	B003CJN1CA	A2QNI44CY9KEYQ	Fantastic Coffee	My parents love this coffee. It has a wonderful aroma and great taste. No more store bought coffee for us.	1	0
1	B000M2Y0HA	A370Z6I5GBWU44	Fantastic!	Now, this is a flavor of Pop-Tarts done RIGHT. The crust is graham-cracker, so it adds a nice kick to the whole treat that the regular crust doesn't. The filling is half marshmallow and half chocolate, and when you toast the tarts long enough, the filling becomes all nice and gooey and you can lick it out of the edges. Frosting is also pretty good, but the real treat is the filling and the fact that the crust tastes better than most others.	1	0
1	B000EY3OJ6	A3GI9F93PZEGL4	Delicious, Delicious, Delicious	Great mustard! Place in a ramekin next to cheeses and meats.  Works with anything!	0	0
1	B0062A87HA	ANB9GK6VO6OAH	For my dog...	I couldn't find it in my local store, thankfully I found it on amazon and thanks to prime I got it in no time. No noticeable dents on the cans either.	1	0
1	B005K4Q1YA	A9CZTVNV2VSUL	Fantastic Taste & Price	Found this great coffee for Keurig coffee makers. I still can't believe Amazon is the only place you can find it. It tastes great and the price is great. I don't need anymore creamers because this coffee gives me exactly what I want. Nice and creamy which is delicious.<br /><br />Use the small cup because the bigger cup will water it down and it isn't too great that way.<br /><br />LOVE IT!!	0	0
1	B003LPSIO6	A1VD4YCSPEQQX	Two cat house	Litter does a good job of handling the odors of our two cats. Clumps well and is easy to scoop.	0	0
